ID,IntRate,LoanAmt,LoanTerm,Debt2Inc,Home_OWN,Home_RENT,MonthlyInc,RevCredBal,FICO,EmpLen
23766,16.02,1800,36,4.19,False,True,4246.67,0.0,662,9
34802,13.49,7200,36,14.6,False,True,5000.0,17268.0,727,1
68503,12.12,6000,36,8.16,False,True,3333.33,8442.0,682,10
62824,14.33,10375,36,26.42,False,True,2479.17,13411.0,682,5
97264,15.8,25000,60,24.04,True,False,7750.0,20215.0,702,2
59807,15.31,10000,36,14.61,False,True,3750.0,13051.0,682,5
99967,17.77,7000,36,30.3,False,True,4333.33,6922.0,677,4
73978,14.33,7000,36,5.46,False,True,3333.33,8889.0,692,2
22573,14.91,9800,60,12.89,False,False,2708.33,8111.0,692,3
93394,13.11,15000,36,29.63,False,True,4083.33,23565.0,692,10
26312,7.91,12000,36,4.51,False,True,3500.0,6015.0,727,1
43527,13.49,10000,36,18.84,False,False,3333.33,14247.0,692,7
8698,19.41,14725,36,2.14,True,False,18333.33,82265.0,662,1
6712,12.53,10000,36,10.81,False,True,7158.33,23152.0,702,6
76797,6.62,32550,36,8.52,False,False,9166.67,2670.0,807,10
47097,7.9,7200,36,12.13,False,True,2333.33,6262.0,727,2
92717,7.62,7125,36,7.96,True,False,2500.0,577.0,807,1
72251,19.72,18000,60,17.37,False,True,10583.33,55691.0,697,5
47570,18.25,15000,36,22.45,False,False,5078.75,13205.0,667,10
20885,10.37,14000,60,8.69,False,True,5833.33,961.0,787,5
85464,14.33,8000,36,4.48,False,True,6250.0,14607.0,672,1
6326,7.74,3600,36,1.41,False,False,5666.67,2907.0,737,10
58576,22.45,20000,60,24.3,False,True,3666.67,9194.0,662,1
38373,9.91,10000,36,14.98,False,True,5000.0,16908.0,712,10
11626,7.51,4500,36,13.9,False,False,3000.0,387.0,767,1
42374,7.9,8000,36,23.69,False,False,7083.33,15497.0,727,1
54073,9.76,7425,36,7.32,False,False,2500.0,5045.0,707,4
97524,6.03,12000,36,18.75,False,False,13000.0,20197.0,727,5
43444,15.27,9000,36,24.06,False,True,4500.0,8533.0,672,10
80167,16.29,28000,36,19.62,False,False,7083.33,38194.0,712,10
85685,12.12,10500,36,11.18,False,True,6666.67,7738.0,712,7
95322,19.72,3600,36,10.72,False,True,7000.0,6263.0,667,6
19133,7.29,12000,36,27.15,False,True,6250.0,59089.0,742,2
35596,12.69,20000,36,15.55,False,True,6166.67,22739.0,712,1
62011,12.12,14000,36,7.64,False,True,6883.33,9715.0,697,2
34411,6.03,10000,36,5.01,False,False,13750.0,4357.0,777,10
39996,12.42,8000,36,9.73,False,True,3750.0,16212.0,707,6
60353,12.12,3500,36,10.87,False,False,4333.33,9971.0,677,10
91639,17.77,12000,36,22.32,False,True,4575.08,8048.0,677,1
41828,19.03,12250,60,23.18,False,False,6550.0,22493.0,662,3
10721,7.88,9000,60,8.0,False,False,4750.0,5348.0,802,10
66064,14.09,31825,60,4.37,False,False,6666.67,10864.0,752,4
24044,13.99,20000,60,21.33,True,False,4167.0,11372.0,747,9
41244,12.69,15000,36,14.02,False,True,3916.67,16355.0,707,7
74981,14.09,14000,36,15.19,False,True,5416.67,4211.0,692,5
54428,13.67,21000,36,8.08,False,True,7916.67,6524.0,707,1
19348,6.92,5000,36,18.39,True,False,3333.33,5806.0,727,1
82882,12.12,5000,36,20.26,False,False,6250.0,33500.0,677,10
91562,11.14,8000,36,5.98,False,False,4333.33,11822.0,712,10
75837,22.47,10000,36,34.26,False,False,6200.0,28850.0,677,3
26195,6.99,7000,36,14.32,False,True,5166.67,0.0,777,10
60761,6.03,11000,36,12.04,False,False,5836.67,420.0,792,1
78382,20.49,28000,60,4.36,False,True,8416.67,1327.0,712,5
82216,8.9,15000,36,13.59,False,False,9583.33,13427.0,737,5
33095,15.96,5000,36,14.36,False,True,8166.67,7900.0,662,10
26087,10.59,10000,36,9.68,True,False,8333.33,35968.0,732,10
49619,18.55,16000,36,23.88,False,True,5653.67,16223.0,662,5
94183,18.49,8000,36,23.37,True,False,5000.0,18248.0,672,10
39492,11.71,10000,36,8.69,False,True,2750.0,6621.0,697,3
15510,5.79,5000,36,15.69,True,False,5416.67,4979.0,762,10
68176,17.77,15000,36,22.45,False,True,3500.0,9868.0,672,7
18049,14.09,9700,36,9.52,False,True,7333.33,14723.0,667,3
70427,18.49,8450,36,21.98,True,False,2083.33,7352.0,662,3
80246,20.49,25000,60,9.15,False,True,5833.33,14953.0,692,9
65776,17.77,15000,36,18.24,False,False,6000.0,14513.0,672,10
73194,19.05,14575,36,24.23,False,True,3833.33,13753.0,662,10
86479,21.0,14775,60,27.59,False,False,4473.33,33869.0,677,10
12976,11.49,2000,36,2.44,False,True,2500.0,67.0,702,2
62891,10.16,2575,36,27.54,False,True,4166.67,18499.0,697,2
63768,14.33,4200,60,14.16,False,True,3850.0,5718.0,702,2
6711,20.52,8000,36,8.12,False,True,2500.0,7327.0,677,1
24353,14.79,9500,60,12.13,False,True,3000.0,14227.0,712,3
83807,13.11,12300,36,8.01,True,False,3083.33,6162.0,687,9
89837,17.27,4000,36,16.29,False,False,3750.0,13284.0,667,4
11723,18.3,20000,60,15.91,False,False,5833.0,16140.0,692,10
22659,12.68,12000,60,9.55,False,False,9750.0,17259.0,707,8
69872,14.33,4375,36,12.0,False,True,3333.33,2440.0,677,1
9163,14.59,3000,36,19.59,False,True,4073.0,6941.0,662,5
59011,6.62,13000,36,5.95,False,False,11666.67,11451.0,752,7
92954,8.9,16200,36,22.76,False,False,4666.67,15503.0,727,7
79820,18.49,25875,60,13.83,False,False,6000.0,12316.0,717,10
13767,19.04,15000,60,16.69,False,True,5250.0,8615.0,682,2
3508,16.0,2000,36,2.55,False,True,2000.0,0.0,667,1
52759,7.9,25000,36,1.73,False,True,7500.0,4329.0,767,4
98954,16.29,24000,36,29.05,False,False,5577.26,13393.0,692,2
98510,17.27,21850,60,21.94,True,False,4166.67,20971.0,712,4
94839,11.14,10000,36,19.61,False,True,3916.67,6395.0,722,2
68406,14.09,20000,36,9.16,False,False,19583.33,31277.0,712,7
86117,7.9,1000,36,17.07,False,False,3333.33,3186.0,722,3
14044,11.49,3500,36,14.43,False,False,9166.67,34944.0,692,10
43056,7.9,15000,36,22.24,False,True,2666.67,11105.0,737,1
45519,13.67,19000,36,15.12,False,True,3544.67,9503.0,687,1
92038,22.47,22750,60,29.03,True,False,4333.33,11567.0,672,1
19492,7.29,3500,36,15.54,False,False,6333.0,41602.0,717,10
84265,22.95,20000,60,7.1,False,True,6750.0,16104.0,667,7
80231,7.9,19000,36,9.76,False,False,5166.67,43617.0,772,10
78618,18.75,7200,36,16.21,False,True,8333.33,28916.0,662,10
86953,14.09,10000,36,9.71,False,True,4583.33,3859.0,677,1
85216,8.9,17500,36,10.94,False,False,25000.0,34545.0,732,6
38247,11.71,20000,36,9.58,False,False,5416.67,18267.0,727,4
91245,15.8,16200,60,7.92,False,False,4833.33,12313.0,682,10
53041,6.03,10000,36,13.03,False,True,5000.0,3952.0,762,2
63051,6.62,27000,36,12.21,False,False,9250.0,4211.0,812,5
68628,14.33,15875,36,17.44,False,False,3416.67,15891.0,677,2
98758,10.16,15000,36,28.28,False,False,6666.67,14880.0,692,10
45836,17.27,7000,36,18.38,True,False,2464.37,7089.0,667,3
52330,19.99,15000,36,18.05,False,True,8000.0,45976.0,662,2
48243,15.81,17000,36,17.01,False,True,3833.33,15484.0,687,6
63256,18.75,19075,36,15.23,False,True,5166.67,13749.0,672,10
42124,11.71,10000,36,8.4,False,True,4500.0,8404.0,712,3
74047,23.28,30000,60,12.1,False,False,7083.33,17969.0,677,10
65882,14.09,16000,60,21.54,True,False,8903.25,18898.0,742,10
55610,13.99,10000,36,4.89,False,False,2166.67,4544.0,682,10
38576,12.42,6000,36,16.66,False,True,3500.0,7753.0,677,5
